name,Date,Ptot_HEI_5RNS_Forecast_Max,Ptot_HEI_5RNS_Forecast_Min,Ptot_HEI_5RNS_Forecast_Moy,Ptot_RIZOMM_PV_Forecast_Max,Ptot_RIZOMM_PV_Forecast_Min,Ptot_RIZOMM_PV_Forecast_Moy
PV_Prevision_Data,2025-10-14T08:00:00,3599,1029,1768,25104,8637,15033
PV_Prevision_Data,2025-10-14T08:10:00,4520,1035,1998,29191,8510,16517
PV_Prevision_Data,2025-10-14T08:20:00,5625,1055,2261,34023,8413,18592
PV_Prevision_Data,2025-10-14T08:30:00,6847,1103,2539,39429,8427,20707
PV_Prevision_Data,2025-10-14T08:40:00,7590,1088,2858,42934,8325,23789
PV_Prevision_Data,2025-10-14T08:50:00,8524,1110,3248,47036,8364,26752
PV_Prevision_Data,2025-10-14T09:00:00,9519,1131,3675,51154,8404,29396
PV_Prevision_Data,2025-10-14T09:10:00,10029,1116,3964,53685,8120,30640
PV_Prevision_Data,2025-10-14T09:20:00,10554,1114,4290,56352,7864,32104
PV_Prevision_Data,2025-10-14T09:30:00,3291,2543,2943,17929,13966,15990
PV_Prevision_Data,2025-10-14T09:40:00,3849,2453,3173,22021,13593,17515
PV_Prevision_Data,2025-10-14T09:50:00,4475,2393,3410,26478,13364,19256
PV_Prevision_Data,2025-10-14T10:00:00,5188,2377,3726,31005,13323,21596
PV_Prevision_Data,2025-10-14T10:10:00,6487,2268,4002,44191,12456,22969
PV_Prevision_Data,2025-10-14T10:20:00,7555,2171,4284,49096,11777,24180
PV_Prevision_Data,2025-10-14T10:30:00,8481,2107,4590,52720,11408,25591
PV_Prevision_Data,2025-10-14T10:40:00,9339,1982,4805,56313,10889,27302
PV_Prevision_Data,2025-10-14T10:50:00,10143,1913,5102,59446,10636,29296
PV_Prevision_Data,2025-10-14T11:00:00,10951,1848,5431,61722,10394,31443
PV_Prevision_Data,2025-10-14T11:10:00,11621,1718,5778,62564,9919,36385
PV_Prevision_Data,2025-10-14T11:20:00,12481,1621,6178,62730,9366,40526
PV_Prevision_Data,2025-10-14T11:30:00,4300,3083,3667,21269,14818,17611
PV_Prevision_Data,2025-10-14T11:40:00,6417,2898,4039,43004,14127,20109
PV_Prevision_Data,2025-10-14T11:50:00,8070,2727,4434,51182,13511,23217
PV_Prevision_Data,2025-10-14T12:00:00,9536,2654,4932,57189,13240,26109
PV_Prevision_Data,2025-10-14T12:10:00,10353,2466,5401,59947,12692,30767
PV_Prevision_Data,2025-10-14T12:20:00,10939,2322,5891,61607,12193,36622
PV_Prevision_Data,2025-10-14T12:30:00,11743,2253,6422,62648,11987,41163
PV_Prevision_Data,2025-10-14T12:40:00,11687,2155,6252,61777,11505,39953
PV_Prevision_Data,2025-10-14T12:50:00,11652,2067,6114,60864,11093,39006
PV_Prevision_Data,2025-10-14T13:00:00,11767,2013,6090,60244,10665,38659
PV_Prevision_Data,2025-10-14T13:10:00,11805,1911,5929,59792,9979,37896
PV_Prevision_Data,2025-10-14T13:20:00,11886,1827,5795,60712,9425,37310
PV_Prevision_Data,2025-10-14T13:30:00,5921,2836,4268,31737,13919,22234
PV_Prevision_Data,2025-10-14T13:40:00,6330,2434,4121,38163,12483,21316
PV_Prevision_Data,2025-10-14T13:50:00,6715,2088,4003,43794,10982,20642
PV_Prevision_Data,2025-10-14T14:00:00,7001,1778,3888,46030,9216,19992
PV_Prevision_Data,2025-10-14T14:10:00,6971,1715,3766,45190,8720,19075
PV_Prevision_Data,2025-10-14T14:20:00,6982,1679,3705,44567,8385,18476
PV_Prevision_Data,2025-10-14T14:30:00,6983,1655,3645,43852,8167,17889
PV_Prevision_Data,2025-10-14T14:40:00,6856,1450,3322,42616,7340,16068
PV_Prevision_Data,2025-10-14T14:50:00,6815,1253,3058,41531,6589,14910
PV_Prevision_Data,2025-10-14T15:00:00,6788,1081,2805,40033,5920,13830
PV_Prevision_Data,2025-10-14T15:10:00,6491,931,2544,37569,5256,12835
PV_Prevision_Data,2025-10-14T15:20:00,6228,754,2299,35512,4671,11871
PV_Prevision_Data,2025-10-14T15:30:00,2645,1806,2149,13480,9144,11340
PV_Prevision_Data,2025-10-14T15:40:00,2386,1464,1865,12342,7491,9609
PV_Prevision_Data,2025-10-14T15:50:00,2181,1074,1597,11442,5925,8133
PV_Prevision_Data,2025-10-14T16:00:00,2006,645,1328,10229,4177,6906
PV_Prevision_Data,2025-10-14T16:10:00,1777,426,1132,8736,3366,6023
PV_Prevision_Data,2025-10-14T16:20:00,1529,241,790,7493,1804,4793
PV_Prevision_Data,2025-10-14T16:30:00,1156,83,410,6160,167,3323
PV_Prevision_Data,2025-10-14T16:40:00,702,57,246,4588,18,1866
PV_Prevision_Data,2025-10-14T16:50:00,364,38,126,2931,0,623
PV_Prevision_Data,2025-10-14T17:00:00,125,31,56,625,0,16
PV_Prevision_Data,2025-10-14T17:10:00,61,20,34,95,0,0
PV_Prevision_Data,2025-10-14T17:20:00,29,13,18,0,0,0
PV_Prevision_Data,2025-10-14T17:30:00,8,8,8,0,0,0
PV_Prevision_Data,2025-10-14T17:40:00,7,7,7,0,0,0
PV_Prevision_Data,2025-10-14T17:50:00,7,7,7,0,0,0
PV_Prevision_Data,2025-10-14T18:00:00,7,7,7,0,0,0
PV_Prevision_Data,2025-10-14T18:10:00,8,8,8,0,0,0
PV_Prevision_Data,2025-10-14T18:20:00,8,8,8,0,0,0
PV_Prevision_Data,2025-10-14T18:30:00,9,9,9,0,0,0
PV_Prevision_Data,2025-10-14T18:40:00,10,10,10,0,0,0
PV_Prevision_Data,2025-10-14T18:50:00,11,11,11,0,0,0
PV_Prevision_Data,2025-10-14T19:00:00,12,12,12,0,0,0
PV_Prevision_Data,2025-10-14T19:10:00,12,12,12,0,0,0
PV_Prevision_Data,2025-10-14T19:20:00,12,12,12,0,0,0
PV_Prevision_Data,2025-10-14T19:30:00,3,3,3,0,0,0
PV_Prevision_Data,2025-10-14T19:40:00,3,3,3,0,0,0
PV_Prevision_Data,2025-10-14T19:50:00,4,4,4,0,0,0
PV_Prevision_Data,2025-10-14T20:00:00,5,5,5,0,0,0
PV_Prevision_Data,2025-10-14T20:10:00,5,5,5,0,0,0
PV_Prevision_Data,2025-10-14T20:20:00,6,6,6,0,0,0
PV_Prevision_Data,2025-10-14T20:30:00,7,7,7,0,0,0
PV_Prevision_Data,2025-10-14T20:40:00,7,7,7,0,0,0
PV_Prevision_Data,2025-10-14T20:50:00,7,7,7,0,0,0
PV_Prevision_Data,2025-10-14T21:00:00,8,8,8,0,0,0
PV_Prevision_Data,2025-10-14T21:10:00,8,8,8,0,0,0
PV_Prevision_Data,2025-10-14T21:20:00,8,8,8,0,0,0
PV_Prevision_Data,2025-10-14T21:30:00,8,8,8,0,0,0
PV_Prevision_Data,2025-10-14T21:40:00,8,8,8,0,0,0
PV_Prevision_Data,2025-10-14T21:50:00,9,9,9,0,0,0
PV_Prevision_Data,2025-10-14T22:00:00,10,10,10,0,0,0
PV_Prevision_Data,2025-10-14T22:10:00,11,11,11,0,0,0
PV_Prevision_Data,2025-10-14T22:20:00,12,12,12,0,0,0
PV_Prevision_Data,2025-10-14T22:30:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-14T22:40:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-14T22:50:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-14T23:00:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-14T23:10:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-14T23:20:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-14T23:30:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-14T23:40:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-14T23:50:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-15T00:00:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-15T00:10:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-15T00:20:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-15T00:30:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T00:40:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T00:50:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T01:00:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T01:10:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T01:20:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T01:30:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T01:40:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T01:50:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T02:00:00,15,15,15,0,0,0
PV_Prevision_Data,2025-10-15T02:10:00,15,15,15,0,0,0
PV_Prevision_Data,2025-10-15T02:20:00,15,15,15,0,0,0
PV_Prevision_Data,2025-10-15T02:30:00,15,15,15,0,0,0
PV_Prevision_Data,2025-10-15T02:40:00,15,15,15,0,0,0
PV_Prevision_Data,2025-10-15T02:50:00,15,15,15,0,0,0
PV_Prevision_Data,2025-10-15T03:00:00,15,15,15,0,0,0
PV_Prevision_Data,2025-10-15T03:10:00,15,15,15,0,0,0
PV_Prevision_Data,2025-10-15T03:20:00,15,15,15,0,0,0
PV_Prevision_Data,2025-10-15T03:30:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-15T03:40:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-15T03:50:00,1,1,1,0,0,0
PV_Prevision_Data,2025-10-15T04:00:00,2,2,2,0,0,0
PV_Prevision_Data,2025-10-15T04:10:00,2,2,2,0,0,0
PV_Prevision_Data,2025-10-15T04:20:00,2,2,2,0,0,0
PV_Prevision_Data,2025-10-15T04:30:00,1,1,1,0,0,0
PV_Prevision_Data,2025-10-15T04:40:00,1,1,1,0,0,0
PV_Prevision_Data,2025-10-15T04:50:00,1,1,1,0,0,0
PV_Prevision_Data,2025-10-15T05:00:00,1,1,1,0,0,0
PV_Prevision_Data,2025-10-15T05:10:00,1,1,1,0,0,0
PV_Prevision_Data,2025-10-15T05:20:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-15T05:30:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-15T05:40:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-15T05:50:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-15T06:00:00,2,2,2,0,0,0
PV_Prevision_Data,2025-10-15T06:10:00,4,4,4,0,0,0
PV_Prevision_Data,2025-10-15T06:20:00,7,5,5,0,0,0
PV_Prevision_Data,2025-10-15T06:30:00,9,4,6,0,0,0
PV_Prevision_Data,2025-10-15T06:40:00,333,21,71,2870,148,1122
PV_Prevision_Data,2025-10-15T06:50:00,545,60,221,4191,945,2190
PV_Prevision_Data,2025-10-15T07:00:00,840,141,358,5758,1657,3382
PV_Prevision_Data,2025-10-15T07:10:00,1266,198,478,8415,2086,4317
PV_Prevision_Data,2025-10-15T07:20:00,1830,274,650,11273,2606,5137
PV_Prevision_Data,2025-10-15T07:30:00,1733,930,1250,11893,7808,9692
PV_Prevision_Data,2025-10-15T07:40:00,2104,1002,1390,14368,8219,10925
PV_Prevision_Data,2025-10-15T07:50:00,2551,1067,1591,18486,8783,12605
PV_Prevision_Data,2025-10-15T08:00:00,3082,1147,1844,23183,8827,14345
PV_Prevision_Data,2025-10-15T08:10:00,3552,1213,2048,26602,8935,15639
PV_Prevision_Data,2025-10-15T08:20:00,4135,1280,2265,30234,9061,17087
PV_Prevision_Data,2025-10-15T08:30:00,4993,1372,2557,34516,9245,18916
PV_Prevision_Data,2025-10-15T08:40:00,5552,1376,2805,37416,9227,21018
PV_Prevision_Data,2025-10-15T08:50:00,6307,1400,3115,40852,9246,23621
PV_Prevision_Data,2025-10-15T09:00:00,7102,1440,3455,44051,9323,26232
PV_Prevision_Data,2025-10-15T09:10:00,7616,1495,3718,46194,9358,27097
PV_Prevision_Data,2025-10-15T09:20:00,8167,1559,4009,48454,9462,28228
PV_Prevision_Data,2025-10-15T09:30:00,4273,3540,3931,24819,20092,22451
PV_Prevision_Data,2025-10-15T09:40:00,5128,3460,4156,33854,19700,24432
PV_Prevision_Data,2025-10-15T09:50:00,5936,3433,4478,39847,19546,26953
PV_Prevision_Data,2025-10-15T10:00:00,6692,3405,4815,43940,19396,29497
PV_Prevision_Data,2025-10-15T10:10:00,7552,3220,5100,47786,18427,32642
PV_Prevision_Data,2025-10-15T10:20:00,8295,3086,5444,51596,17497,35709
PV_Prevision_Data,2025-10-15T10:30:00,8954,2954,5788,54882,16637,38584
PV_Prevision_Data,2025-10-15T10:40:00,9577,2969,6170,57655,16970,41081
PV_Prevision_Data,2025-10-15T10:50:00,10274,2988,6532,59414,17365,42686
PV_Prevision_Data,2025-10-15T11:00:00,11202,3052,6937,60812,17822,44769
PV_Prevision_Data,2025-10-15T11:10:00,11355,3023,7012,60829,17391,44802
PV_Prevision_Data,2025-10-15T11:20:00,11665,3063,7201,60976,17252,45494
PV_Prevision_Data,2025-10-15T11:30:00,6044,3858,5167,32652,19793,27836
PV_Prevision_Data,2025-10-15T11:40:00,6461,3270,5105,35930,16251,27478
PV_Prevision_Data,2025-10-15T11:50:00,6914,2731,5074,39892,13660,27300
PV_Prevision_Data,2025-10-15T12:00:00,7465,2304,5108,44834,11973,27389
PV_Prevision_Data,2025-10-15T12:10:00,7828,2304,4955,49240,11973,26518
PV_Prevision_Data,2025-10-15T12:20:00,8139,2304,4835,51459,11973,25827
PV_Prevision_Data,2025-10-15T12:30:00,8535,2344,4775,53399,12117,25403
PV_Prevision_Data,2025-10-15T12:40:00,9101,2145,4686,55210,11249,24883
PV_Prevision_Data,2025-10-15T12:50:00,9554,1954,4596,56985,10153,24365
PV_Prevision_Data,2025-10-15T13:00:00,9963,1797,4506,58326,9209,23850
PV_Prevision_Data,2025-10-15T13:10:00,9837,1696,4328,57618,8644,22899
PV_Prevision_Data,2025-10-15T13:20:00,9810,1625,4239,57070,8252,22387
PV_Prevision_Data,2025-10-15T13:30:00,4425,2422,3436,19157,10154,14561
PV_Prevision_Data,2025-10-15T13:40:00,4903,2215,3446,21242,9463,14872
PV_Prevision_Data,2025-10-15T13:50:00,5369,2027,3457,24492,8882,15254
PV_Prevision_Data,2025-10-15T14:00:00,5965,1896,3532,29439,8492,15650
PV_Prevision_Data,2025-10-15T14:10:00,5664,1812,3386,27914,8231,15102
PV_Prevision_Data,2025-10-15T14:20:00,5451,1775,3328,26744,8105,14895
PV_Prevision_Data,2025-10-15T14:30:00,5270,1772,3270,25837,8092,14705
PV_Prevision_Data,2025-10-15T14:40:00,4917,1585,2952,24526,7542,13696
PV_Prevision_Data,2025-10-15T14:50:00,4624,1473,2719,23475,7190,12860
PV_Prevision_Data,2025-10-15T15:00:00,4362,1368,2503,22925,6847,12034
PV_Prevision_Data,2025-10-15T15:10:00,4338,1205,2309,25318,6245,11072
PV_Prevision_Data,2025-10-15T15:20:00,4314,1069,2134,26650,5741,10214
PV_Prevision_Data,2025-10-15T15:30:00,1957,1141,1641,8802,6449,7909
PV_Prevision_Data,2025-10-15T15:40:00,1790,811,1340,8365,5332,7011
PV_Prevision_Data,2025-10-15T15:50:00,1641,544,1044,7909,3851,6169
PV_Prevision_Data,2025-10-15T16:00:00,1522,329,789,7598,2148,5175
PV_Prevision_Data,2025-10-15T16:10:00,1219,209,580,6621,1058,4148
PV_Prevision_Data,2025-10-15T16:20:00,952,143,407,5707,485,3260
PV_Prevision_Data,2025-10-15T16:30:00,704,89,288,4809,160,2369
PV_Prevision_Data,2025-10-15T16:40:00,410,59,158,3323,12,856
PV_Prevision_Data,2025-10-15T16:50:00,219,38,80,1569,0,175
PV_Prevision_Data,2025-10-15T17:00:00,80,24,38,172,0,0
PV_Prevision_Data,2025-10-15T17:10:00,45,17,29,0,0,0
PV_Prevision_Data,2025-10-15T17:20:00,28,16,21,0,0,0
PV_Prevision_Data,2025-10-15T17:30:00,6,6,6,0,0,0
PV_Prevision_Data,2025-10-15T17:40:00,6,6,6,0,0,0
PV_Prevision_Data,2025-10-15T17:50:00,8,8,8,0,0,0
PV_Prevision_Data,2025-10-15T18:00:00,9,9,9,0,0,0
PV_Prevision_Data,2025-10-15T18:10:00,8,8,8,0,0,0
PV_Prevision_Data,2025-10-15T18:20:00,8,8,8,0,0,0
PV_Prevision_Data,2025-10-15T18:30:00,7,7,7,0,0,0
PV_Prevision_Data,2025-10-15T18:40:00,8,8,8,0,0,0
PV_Prevision_Data,2025-10-15T18:50:00,8,8,8,0,0,0
PV_Prevision_Data,2025-10-15T19:00:00,10,10,10,0,0,0
PV_Prevision_Data,2025-10-15T19:10:00,11,11,11,0,0,0
PV_Prevision_Data,2025-10-15T19:20:00,12,12,12,0,0,0
PV_Prevision_Data,2025-10-15T19:30:00,4,4,4,0,0,0
PV_Prevision_Data,2025-10-15T19:40:00,4,4,4,0,0,0
PV_Prevision_Data,2025-10-15T19:50:00,5,5,5,0,0,0
PV_Prevision_Data,2025-10-15T20:00:00,5,5,5,0,0,0
PV_Prevision_Data,2025-10-15T20:10:00,6,6,6,0,0,0
PV_Prevision_Data,2025-10-15T20:20:00,6,6,6,0,0,0
PV_Prevision_Data,2025-10-15T20:30:00,7,7,7,0,0,0
PV_Prevision_Data,2025-10-15T20:40:00,9,9,9,0,0,0
PV_Prevision_Data,2025-10-15T20:50:00,10,10,10,0,0,0
PV_Prevision_Data,2025-10-15T21:00:00,6,6,6,0,0,0
PV_Prevision_Data,2025-10-15T21:10:00,6,6,6,0,0,0
PV_Prevision_Data,2025-10-15T21:20:00,9,9,9,0,0,0
PV_Prevision_Data,2025-10-15T21:30:00,11,11,11,0,0,0
PV_Prevision_Data,2025-10-15T21:40:00,11,11,11,0,0,0
PV_Prevision_Data,2025-10-15T21:50:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-15T22:00:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-15T22:10:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-15T22:20:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-15T22:30:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T22:40:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T22:50:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T23:00:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T23:10:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T23:20:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T23:30:00,14,14,14,0,0,0
PV_Prevision_Data,2025-10-15T23:40:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-15T23:50:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-16T00:00:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-16T00:10:00,13,13,13,0,0,0
PV_Prevision_Data,2025-10-16T00:20:00,11,11,11,0,0,0
PV_Prevision_Data,2025-10-16T00:30:00,11,11,11,0,0,0
PV_Prevision_Data,2025-10-16T00:40:00,9,9,9,0,0,0
PV_Prevision_Data,2025-10-16T00:50:00,6,6,6,0,0,0
PV_Prevision_Data,2025-10-16T01:00:00,6,6,6,0,0,0
PV_Prevision_Data,2025-10-16T01:10:00,4,4,4,0,0,0
PV_Prevision_Data,2025-10-16T01:20:00,2,2,2,0,0,0
PV_Prevision_Data,2025-10-16T01:30:00,1,1,1,0,0,0
PV_Prevision_Data,2025-10-16T01:40:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T01:50:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T02:00:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T02:10:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T02:20:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T02:30:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T02:40:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T02:50:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T03:00:00,1,1,1,0,0,0
PV_Prevision_Data,2025-10-16T03:10:00,2,2,2,0,0,0
PV_Prevision_Data,2025-10-16T03:20:00,2,2,2,0,0,0
PV_Prevision_Data,2025-10-16T03:30:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T03:40:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T03:50:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T04:00:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T04:10:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T04:20:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T04:30:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T04:40:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T04:50:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T05:00:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T05:10:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T05:20:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T05:30:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T05:40:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T05:50:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T06:00:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T06:10:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T06:20:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T06:30:00,0,0,0,22,0,0
PV_Prevision_Data,2025-10-16T06:40:00,219,8,171,2921,379,2271
PV_Prevision_Data,2025-10-16T06:50:00,431,83,292,4294,1047,3394
PV_Prevision_Data,2025-10-16T07:00:00,692,169,432,6127,1613,4500
PV_Prevision_Data,2025-10-16T07:10:00,1239,278,703,10380,2559,6136
PV_Prevision_Data,2025-10-16T07:20:00,1974,388,1031,15667,3471,8433
PV_Prevision_Data,2025-10-16T07:30:00,1710,1545,1682,11800,10856,11600
PV_Prevision_Data,2025-10-16T07:40:00,2158,1490,1953,14991,11372,13589
PV_Prevision_Data,2025-10-16T07:50:00,2583,1445,2195,18664,12199,16517
PV_Prevision_Data,2025-10-16T08:00:00,3019,1498,2494,22421,12975,19263
PV_Prevision_Data,2025-10-16T08:10:00,3516,1657,2806,26115,13846,21764
PV_Prevision_Data,2025-10-16T08:20:00,4062,1828,3193,30013,14742,24359
PV_Prevision_Data,2025-10-16T08:30:00,4644,2006,3619,34521,15749,27166
PV_Prevision_Data,2025-10-16T08:40:00,5076,2098,3902,37538,16387,29881
PV_Prevision_Data,2025-10-16T08:50:00,5623,2190,4192,40778,16833,32594
PV_Prevision_Data,2025-10-16T09:00:00,6260,2310,4536,44373,17310,35523
PV_Prevision_Data,2025-10-16T09:10:00,7081,2287,4786,48647,17097,37235
PV_Prevision_Data,2025-10-16T09:20:00,8187,2323,5181,53594,16919,39414
PV_Prevision_Data,2025-10-16T09:30:00,6699,4001,5621,46466,26970,37377
PV_Prevision_Data,2025-10-16T09:40:00,7310,3909,5910,49303,26119,39205
PV_Prevision_Data,2025-10-16T09:50:00,8291,3884,6278,51268,25653,41461
PV_Prevision_Data,2025-10-16T10:00:00,9481,3859,6630,52730,25185,43703
PV_Prevision_Data,2025-10-16T10:10:00,9989,3781,6870,54378,24314,45049
PV_Prevision_Data,2025-10-16T10:20:00,10568,3716,7098,56732,23646,46291
PV_Prevision_Data,2025-10-16T10:30:00,11159,3652,7309,59498,22973,47548
PV_Prevision_Data,2025-10-16T10:40:00,11305,3563,7420,61002,21916,48063
PV_Prevision_Data,2025-10-16T10:50:00,11632,3525,7656,63298,21112,49146
PV_Prevision_Data,2025-10-16T11:00:00,12018,3487,7887,65805,20413,50212
PV_Prevision_Data,2025-10-16T11:10:00,12295,3261,7913,67271,19054,50354
PV_Prevision_Data,2025-10-16T11:20:00,12628,3036,7965,68929,17838,50633
PV_Prevision_Data,2025-10-16T11:30:00,10289,6721,8427,61846,45590,57182
PV_Prevision_Data,2025-10-16T11:40:00,11626,5997,8441,67930,39446,55856
PV_Prevision_Data,2025-10-16T11:50:00,13043,5013,8305,74276,32202,53795
PV_Prevision_Data,2025-10-16T12:00:00,14575,3649,8217,81391,22050,52164
PV_Prevision_Data,2025-10-16T12:10:00,13919,3487,7966,76726,19929,49819
PV_Prevision_Data,2025-10-16T12:20:00,13387,3361,7619,72465,18371,47460
PV_Prevision_Data,2025-10-16T12:30:00,13079,3210,7015,68785,16806,44272
PV_Prevision_Data,2025-10-16T12:40:00,13207,3013,7063,71104,15826,44382
PV_Prevision_Data,2025-10-16T12:50:00,13352,2830,7099,73798,15104,44445
PV_Prevision_Data,2025-10-16T13:00:00,13634,2659,7117,76755,14443,44446
PV_Prevision_Data,2025-10-16T13:10:00,13259,2474,6984,76058,13743,43712
PV_Prevision_Data,2025-10-16T13:20:00,12897,2290,6847,75465,13114,42994
PV_Prevision_Data,2025-10-16T13:30:00,8381,4235,6611,52533,23754,41406
PV_Prevision_Data,2025-10-16T13:40:00,8354,3709,6471,51495,20992,40505
PV_Prevision_Data,2025-10-16T13:50:00,8601,3252,6430,50457,18631,40305
PV_Prevision_Data,2025-10-16T14:00:00,9173,2850,6385,59325,17437,40070
PV_Prevision_Data,2025-10-16T14:10:00,9122,2450,5896,58400,14581,36920
PV_Prevision_Data,2025-10-16T14:20:00,9084,2085,5325,57459,12090,33605
PV_Prevision_Data,2025-10-16T14:30:00,9066,1727,4621,56840,9389,29813
PV_Prevision_Data,2025-10-16T14:40:00,8553,1600,4127,53372,8635,26901
PV_Prevision_Data,2025-10-16T14:50:00,8265,1480,3710,50677,7980,23503
PV_Prevision_Data,2025-10-16T15:00:00,7989,1380,3320,48065,7436,18761
PV_Prevision_Data,2025-10-16T15:10:00,7412,1180,2871,45450,6688,15153
PV_Prevision_Data,2025-10-16T15:20:00,6959,996,2449,43623,5963,12886
PV_Prevision_Data,2025-10-16T15:30:00,2407,1682,2024,12270,8249,10245
PV_Prevision_Data,2025-10-16T15:40:00,3692,1254,1795,20022,6693,9009
PV_Prevision_Data,2025-10-16T15:50:00,4516,861,1594,25274,5152,8107
PV_Prevision_Data,2025-10-16T16:00:00,5405,468,1373,35393,3597,7295
PV_Prevision_Data,2025-10-16T16:10:00,4185,334,1100,25262,2852,6180
PV_Prevision_Data,2025-10-16T16:20:00,2983,197,826,16363,1447,4966
PV_Prevision_Data,2025-10-16T16:30:00,1798,81,504,8747,268,3609
PV_Prevision_Data,2025-10-16T16:40:00,1163,53,306,5953,40,2597
PV_Prevision_Data,2025-10-16T16:50:00,609,34,121,4285,0,936
PV_Prevision_Data,2025-10-16T17:00:00,96,19,37,560,0,0
PV_Prevision_Data,2025-10-16T17:10:00,38,14,22,91,0,0
PV_Prevision_Data,2025-10-16T17:20:00,9,9,13,0,0,0
PV_Prevision_Data,2025-10-16T17:30:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T17:40:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T17:50:00,1,1,1,0,0,0
PV_Prevision_Data,2025-10-16T18:00:00,4,4,4,0,0,0
PV_Prevision_Data,2025-10-16T18:10:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T18:20:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T18:30:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T18:40:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T18:50:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T19:00:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T19:10:00,0,0,0,0,0,0
PV_Prevision_Data,2025-10-16T19:20:00,0,0,0,0,0,0
